"Pais","Codigo.Pais","Indicador","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"St. Kitts and Nevis","KNA","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0323261759965,34.0921125208361,33.8119018805366,38.8764194500652,41.3427991935168,36.7317558009474,30.9574303069028,34.2335672582025,32.1956455760291,27.4581354059737,26.6385794003067,26.2768321313128,24.5944043591502,26.6172076651878,22.2203877563928,25.5833555095569,0.013438627053587,0.012990166279953,0.0129132376535413,0.0127019149452703,0.99249094317003,0.927705413081851,1.32794834209294,1.51215082588615,1.6974028076753,1.64219119447618,NA,NA,NA,NA
"Korea, Rep.","KOR","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.0377358490566,65.9527244939612,65.8677182008734,65.782706845778,65.6977005526902,65.6126891975948,65.5276778424995,65.4426715494117,65.3576601943163,65.2726539012285,65.1876425461331,64.9307411861045,64.8290092435944,64.7541342490961,64.6725893168379,64.5844088797109,64.4962830547456,64.4015662885627,64.2870419147593,64.1726777009711,64.0123456790124,63.9407336386845,63.7837817766673,63.6298364283307,63.5492158232192,63.4614397865463,63.3548364929779,NA,NA,NA
"Korea, Rep.","KOR","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63194686718062,0.955805367024804,0.752919687541883,0.725978660342439,0.441574756938943,0.443590287348248,0.608638119605653,0.676453174140543,0.948920714404801,0.78712686156931,0.700450813764183,0.692197634126287,0.696662625721157,0.845581664584428,0.770203659304137,0.872923379895184,0.948657762329389,1.02492174042688,1.06072926398317,1.20679603607017,1.31495350279791,1.34761205511562,1.61425751323342,1.92227365396064,2.83819150814731,2.70770280422964,NA,NA,NA,NA
"Kuwait","KWT","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193602696278548,0.201459029975831,0.209315377052384,0.217171710749668,0.22502807120549,0.232884404902774,0.240740738600058,0.248597072297341,0.256453432753164,0.264309766450447,0.272166100147731,0.280022433845015,0.287878794300837,0.295735127998121,0.303591461695405,0.311447822151227,0.319304155848511,0.327160489545794,0.335016823243078,0.3428731836989,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,0.350729517396184,NA,NA,NA
"Kuwait","KWT","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165242348246376,0.354049305659843,0.167661774341245,0.0619900718879507,0.038770647222758,0.115747062159404,0.0695067534649749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Latin America & Caribbean (excluding high income)","LAC","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.595575807816,52.3560234680058,52.1164762839307,51.8769244245922,51.6373762492375,51.3978243771839,51.1582736004336,50.9187261939938,50.755049737222,50.51514208938,50.2752337320344,50.0221108915309,49.771630556001,49.5184698024895,49.2653075560531,49.0120948119848,48.8214127827032,48.6306786112322,48.4399719805231,48.2492634823093,48.0585563013963,47.9266695868291,47.7968926550869,47.671659936809,47.5413245466035,47.4104872474917,47.279650196991,NA,NA,NA
"Latin America & Caribbean (excluding high income)","LAC","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6882913665818,31.973715297309,31.6567290428122,31.1142120373757,30.6857882173244,30.3165437743844,29.5975881305546,28.835984773029,28.6764801613539,29.1265064795646,28.4430356912642,27.9064883011876,28.4883129468074,28.9931947164023,28.431184458661,28.5618270696692,28.84474404553,29.106663299483,28.4173425953917,29.2698852939987,28.6707447527661,28.4656584996681,27.5286954731844,27.4148470884116,27.316965716422,27.913628179655,NA,NA,NA,NA
"Lao PDR","LAO","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.4510415538345,75.9662468181326,75.4814520824307,74.9966658091421,74.5118710734402,74.0270763377383,73.542247752383,73.0574530166811,72.5726582809792,72.0878720076906,71.6030772719887,71.900911909662,72.1987888594021,72.4966234970754,72.7945004468154,73.0923350844887,73.9119621290078,74.7315891735269,75.5512162180459,76.370843262565,77.1904703070841,78.0100973516031,78.8297243961222,79.6493514406413,80.4689784851603,81.2886055296794,82.1082325741984,NA,NA,NA
"Lao PDR","LAO","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.4450970085087,88.1048891659301,87.1192640525316,86.9281107254713,86.5755632600477,85.9691828208372,85.6468919294896,85.9164563384091,86.2281782841321,86.5487696249113,85.4720575462818,84.8473392840846,83.9017740962276,82.0761164935571,77.6517329914112,77.2446003667133,72.9963562009633,72.2198777703148,69.0607146318837,66.8227414544118,71.5085793947307,66.2695521000416,63.3466578185902,60.6815317371727,60.4741411934053,59.3158607506634,NA,NA,NA,NA
"Lebanon","LBN","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.8054740957967,12.9130015741462,13.020527560923,13.1280550392725,13.2355810260493,13.3431085043988,13.35092882024,13.358749136081,13.3665694519222,13.3743897677633,13.3822085920317,13.3900289078728,13.397849223714,13.405669539555,13.4134898553962,13.4213101712373,13.4291304870785,NA,NA,NA
"Lebanon","LBN","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3416809095177,8.52514747585105,8.0440737805936,5.46397790076365,5.36453638165645,4.52738036822598,5.0321605852645,4.70147579156338,5.54078811169389,4.26421257322712,4.90844434736821,4.41692140441583,5.7354720299875,7.45890442331368,6.51610491570608,6.91833394393301,7.49619306706454,8.56200476645249,5.66937145003801,4.27690691536524,5.20363204353897,5.17973464005984,4.94441813893494,5.71730690527317,3.23351914577464,3.64671967049883,NA,NA,NA,NA
"Liberia","LBR","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1731727574751,50.8617109634552,50.5502491694352,50.2387873754153,49.9273255813954,49.6158637873754,49.3044019933555,48.9929401993356,48.6814784053156,48.3700166112957,48.0585548172757,47.7470930232558,47.4356312292359,47.1241694352159,46.812707641196,46.5012458471761,46.1897840531561,45.8783222591362,45.5668604651163,45.2553986710963,44.9439368770764,44.6324750830565,44.3210132890365,44.0095514950166,43.6980897009967,43.3866279069767,43.0751661129568,NA,NA,NA
"Liberia","LBR","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.8172391382016,90.0681413831512,88.9272423563431,87.4436129389303,86.8545270972531,86.5974066868768,86.9857347954309,87.6524541679149,88.0034271010486,90.0509513558389,90.826124782357,90.7242959525428,91.3993997204887,90.7150332808808,90.1840627229306,88.2274138557077,87.6347056578426,89.84999737284,91.4943941514789,91.5130245095015,89.2054669015124,87.3679743918266,85.1799364456257,86.9896264925097,83.9355343251113,83.84704333625,NA,NA,NA,NA
"Libya","LBY","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,NA,NA,NA
"Libya","LBY","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12930845114595,3.01159694843539,2.88670661972821,2.70156795083744,2.36339705882639,2.19164068555507,2.10173579385332,2.12249880795397,2.14799280796174,2.0449556489784,2.0421626891895,2.0241960873231,1.96595455077816,1.94786643220399,1.86591748521331,1.81349258543602,1.87720936046987,2.00213853604632,1.87579254982476,1.71951508825856,1.56833080600608,2.23072091188462,1.91286030352224,1.71780327046183,1.75392907784759,1.96655445725932,NA,NA,NA,NA
"St. Lucia","LCA","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7377036673123,35.639343887079,35.5409841068456,35.4426243266121,35.3442614195777,35.2459016393443,35.1475418591108,35.0491789520764,34.950819171843,34.8524593916095,34.7540996113762,34.6557367043416,34.5573769241084,34.4590171438749,34.3606542368405,34.262294456607,34.1639346763736,34.0655748961402,33.9672119891057,33.8688522088723,33.7704924286389,33.6721326484054,33.573769741371,33.4754099611375,33.3770501809043,33.2786872738697,33.1803274936364,NA,NA,NA
"St. Lucia","LCA","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46745938496603,5.11427318045643,4.24843329616169,3.61681850798227,3.2766197054487,3.09786621446124,2.85827895226215,3.00078398731882,2.64850746365937,2.52715562451224,2.61592834205759,2.31380966172007,2.76737060625866,2.44286230487433,2.53866682293271,2.49873579472334,2.47581055148873,2.41936000902561,2.39111466254334,2.25549471747488,2.20403552348605,2.17775191226221,2.17807802193903,2.17372969819363,2.14586618116292,2.13262353619368,NA,NA,NA,NA
"Latin America & Caribbean","LCN","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.0311952342473,50.8094091875276,50.5876275597267,50.3658419690621,50.14405940354,49.9222732987088,49.7004882352778,49.4787063995959,49.3269138704626,49.104815370937,48.8827166672201,48.6452928456559,48.4103080001714,48.172849651519,47.9353894255999,47.6978830185773,47.52017688773,47.3424215749504,47.1646923251388,46.986960729853,46.8092313826817,46.6996485337944,46.5920157449134,46.4885897395064,46.3804431446119,46.2718330889808,46.1632986875095,NA,NA,NA
"Latin America & Caribbean","LCN","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4391616312952,31.8814704385961,31.6387142725129,31.0420677138529,30.5817420535557,30.1937212030563,29.4390088307765,28.6382321592875,28.4487962489851,28.8083074512334,28.2936665856553,27.802459509932,28.3992077529775,28.8010401806005,28.2585639706254,28.3742576667329,28.6627341060213,28.7712691967408,28.2116570225795,29.0479064442641,28.3314013071241,28.2062350321591,27.3828557592714,27.2962218413879,27.0829929900215,27.602499585898,NA,NA,NA,NA
"Least developed countries: UN classification","LDC","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9729206408191,33.8097828420077,33.6421194064431,32.4188486209231,32.267144694369,32.1028049024315,31.9384646569469,31.774126166166,31.6097857933359,31.445447397044,31.2804912951045,31.1403797721357,31.0002696486503,30.860158479364,30.7231666699293,30.5831442333553,30.4474994323312,30.3119592798575,30.1768610996135,30.041422434622,29.904837795472,29.7753590961211,29.6465948038472,29.5177031674636,29.3887037261611,29.2597027843468,29.130657577581,NA,NA,NA
"Least developed countries: UN classification","LDC","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.0503189284512,86.4376516325819,86.7190704608391,87.1278112773798,86.6492627322792,85.6219474564826,85.268902596334,84.4743340212237,84.5318983414119,84.13062820543,83.8699026820828,83.3042874642822,82.9001417853463,81.652371284205,81.2769874609193,81.0482585852258,80.4434159565372,79.534970258208,78.7840455123384,77.8995890073946,76.6690346023562,75.9269722405603,74.7376381872267,74.1968827969495,73.4133848008204,73.2195049215421,NA,NA,NA,NA
"Low income","LIC","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8374800515675,29.6940847891093,29.5447216154681,28.3200217341119,28.1737149385025,28.0274067730931,27.8810986076837,27.7347918131921,27.5884834331751,27.4421766006801,27.2951686673914,27.1596394927083,27.0241113904767,26.88895662599,26.7534658323222,26.6179345728055,26.4762950930796,26.3347541511419,26.1932316204684,26.051710072839,25.9088591795656,25.7919423540153,25.6755102912823,25.5590679174284,25.4448239398516,25.3283736357596,25.2119307945589,NA,NA,NA
"Low income","LIC","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.817128542833,63.9948631189089,66.7447139384987,68.5215243234367,70.5780556228575,71.363850619067,72.2283741056632,72.3029583932802,72.6437354410606,72.6086439052284,72.4285133428297,72.1661137340278,72.8577628563061,72.6203060427403,72.2491996295343,70.9879779308962,70.8911243191918,71.8926867894097,71.0146305904288,73.2775779363191,73.1236998283603,74.6487049873677,75.1390948866091,76.6765143615361,76.2227211507361,78.3685034270206,NA,NA,NA,NA
"Liechtenstein","LIE","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.625,40.8749997615814,41.1249995231628,41.3749992847442,41.6249990463257,41.8749988079071,42.1249985694885,42.3750013113022,42.6250010728836,42.875000834465,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,NA,NA,NA
"Liechtenstein","LIE","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4758497276191,54.2002602521037,58.9900293500024,58.6944666541105,61.4328821752533,61.921724688055,60.4687924108355,62.5920262736532,63.1344414422166,NA,NA,NA,NA
"Sri Lanka","LKA","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4216233455589,36.2749170599287,36.1282107742984,35.9815005954991,35.8347943098689,35.6880880242386,35.5413817386084,35.394675452978,35.2479652741788,35.1012589885486,34.9545527029182,34.7185449078597,34.482537112801,34.2465332109113,34.0105254158528,33.7745176207941,33.726678360708,33.6788391006219,33.6309998405358,33.5831605804497,33.5353213203636,33.4300733909066,33.3248293546186,33.2195814251615,33.1143373888734,33.0090894594164,32.9038415299593,NA,NA,NA
"Sri Lanka","LKA","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.0872449044957,77.9610049780188,75.2771321674864,74.1900580919271,70.5809340717077,69.9385547623011,64.4119610392682,65.9012756288697,64.1505113920443,63.2479744107851,64.1565655297965,62.9277423653456,62.0998858846838,61.3012141313301,61.6087018389092,60.0762308310929,62.1740040456646,60.1968625954205,61.570842026786,63.5091951847621,61.8422806565482,59.2494645336182,60.691292600475,59.8722533374464,57.5851811314478,52.8758920368984,NA,NA,NA,NA
"Lower middle income","LMC","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4226247596449,32.2167701725679,32.0131719154297,31.8072959420737,31.6124145017232,31.4066099168709,31.200789263058,30.9949842706951,30.7891790130339,30.5833742189768,30.399343547197,30.319457362023,30.2404431561055,30.1613337158108,30.0841675237011,30.0043302757276,29.9063234444246,29.8084207606557,29.7108721600094,29.613013219301,29.5152567442018,29.3961072534097,29.2771909530838,29.1581576942577,29.0391090658712,28.9199873517999,28.800827173803,NA,NA,NA
"Lower middle income","LMC","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5808168864622,45.5659921124486,46.6303367384613,47.8524601478477,48.6409303827509,48.0183353273713,47.7678321485747,47.1603848784305,47.6610024946391,46.8967764768925,47.179083487029,46.7883236959531,46.2919347675696,45.9952672234439,45.4107055295157,45.0112885779758,44.4160539894892,43.3239115798351,42.6912751128999,42.1697646668613,41.1584396539198,40.8904055718919,40.8522867415372,40.9018684272741,40.3659337874764,40.0255427973611,NA,NA,NA,NA
"Low & middle income","LMY","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7064225667067,33.6206206543525,33.5341014119329,33.2456148221293,33.1627913477854,33.0768112812075,32.9898997456791,32.9025995645395,32.8247611935347,32.7352615288275,32.6557199556261,32.6042682876281,32.5534693079307,32.5018980221072,32.450666862324,32.3988855394213,32.3609293854786,32.3218498635171,32.2830519702313,32.2447504901369,32.2053192645511,32.1587803597775,32.1127774889981,32.0673873470567,32.0215902355044,31.9753364199708,31.9290709931134,NA,NA,NA
"Low & middle income","LMY","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9843765921386,28.1833888233598,29.0262009877161,29.3163874564973,30.0370545305146,29.7293867397022,30.2691912903796,30.2288175083912,30.4211262008612,30.5884555524386,30.2521544172884,29.820467400647,29.5137123854071,28.509019393939,27.0359659731306,26.245280509672,25.6140239292657,24.6801808554434,24.1792490964275,24.2430168596476,23.4888164565847,22.7529857768406,22.7433755058285,22.8327034785709,22.8240268303271,22.9718279464882,NA,NA,NA,NA
"Lesotho","LSO","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31752305665349,1.32411069706652,1.33069833747954,1.33728585224378,1.3438734926568,1.35046113306983,1.35704877348286,1.36363641389588,1.37022392866012,1.37681156907314,1.38339920948617,1.38998684989919,1.39657449031222,1.40316200507645,1.40974964548948,1.4163372859025,1.42292492631553,1.42951256672855,1.43610008149279,1.44268772190581,1.44927536231884,1.48221343873518,1.51515151515152,1.54808959156785,1.58102766798419,1.61396574440053,1.64690382081686,NA,NA,NA
"Lesotho","LSO","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0279792504683,51.9482464308357,51.361975012931,50.9942907649867,50.8148383910322,50.7774773708507,50.7893287112546,50.6000450463392,50.6203628162021,56.8799186926529,56.6981761457499,56.4998434207427,56.1638600993359,55.9395401040085,55.4107465308097,55.3066298895252,55.4603953682502,55.3265424352243,54.9862266288091,53.9814082725128,53.4492321673762,53.1354663327189,52.4127512100243,52.2983789129422,51.3888984915194,52.139206087139,NA,NA,NA,NA
"Late-demographic dividend","LTE","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7813806890637,38.7723618022573,38.7653877100581,38.7606378970135,38.7568669590351,38.7515106663942,38.7439004380187,38.7353440789293,38.7251452941455,38.71125893315,38.7220968974405,38.7202224330377,38.7174697437427,38.715159000451,38.712165481875,38.7094091544628,38.7540441863205,38.7957348342098,38.8379368810896,38.8792819655658,38.9206755261985,38.9410938311758,38.9616876257614,38.9811594869556,39.0015970678009,39.0220310831666,39.0424636419921,NA,NA,NA
"Late-demographic dividend","LTE","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5698536467169,19.7526011461716,20.4764614300338,20.645933055311,21.3705952044399,21.0254815483856,21.7226534220944,21.8156384277795,21.8156352856893,22.1790063566312,21.733828885113,20.9498091205177,20.7504970109224,19.5753688928604,18.1233031718687,17.2824450842852,16.6732924396186,15.8643334785933,15.4012285732064,15.4003622726589,14.63315231899,13.8095244250536,13.9997591893104,13.9305454757449,14.0706824929714,14.2018159144913,NA,NA,NA,NA
"Lithuania","LTU","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0306317804722,31.0306317804722,31.2699425654116,31.3895979578813,31.509253350351,31.6289087428207,31.7485641352904,31.8682195277601,31.9878749202297,32.1075303126994,32.2271857051691,32.5494567832144,32.8717278612596,33.1940028343371,33.5162739123824,33.8385449904276,33.9948954822612,34.1512459740946,34.3103295148584,34.4666924798066,34.6230554447547,34.6555195749957,34.6874307348254,34.7187873952932,34.7645650438946,34.7964884277733,34.8328586566054,NA,NA,NA
"Lithuania","LTU","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0967785138163,2.88754950331016,4.60923818865137,8.89099335562529,9.82336724476734,10.3412667310781,11.473514207011,11.6195137056217,12.9265928786273,14.9732739093942,17.1855643869942,17.5894186276376,17.8896261630838,18.0656440779201,18.0668032781825,17.5096091951111,17.4624281846828,17.0621308375779,18.3338324622482,20.0864826899959,21.4576523593236,22.738272612436,23.9225824954477,26.3425134741084,27.7050524829416,28.9611792543763,NA,NA,NA,NA
"Luxembourg","LUX","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,NA,NA,NA
"Luxembourg","LUX","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72183239792546,1.70014016482708,2.01205046410623,1.99192920082439,2.82083001489059,3.99091542099098,3.06537209669016,4.38633602298422,6.73001859305192,5.86317308991828,6.85402281551282,3.43302051229053,1.31285404694116,1.27184699397854,1.36200887466153,1.89107255726593,2.0922703686078,3.63501508063994,3.96635215639555,3.7371623657835,3.65968302593806,3.73329601518401,4.14785683220779,5.72319945121627,6.88323194465757,9.03131366096732,NA,NA,NA,NA
"Latvia","LVA","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.0161425172037,51.0161425172037,51.2348068625355,51.3441355103703,51.453468083548,51.5628006567256,51.6721332299033,51.7814658030808,51.8907944509156,52.0001270240933,52.1094595972708,52.2895346984996,52.4696097997282,52.6496888262997,52.8297639275285,53.0098390287571,53.193128985744,53.3764228680738,53.5597128250607,53.7568365657165,53.8881748071979,53.9292588801246,53.953040347831,53.9507951627574,53.9659070063726,53.972338372467,53.9787697385614,NA,NA,NA
